HGNC ID	RefSeqAcc	RefSeq	Canonical transcript	Approved symbol	NCBI gene ID	Ensembl gene ID
HGNC:21726	NM_014786	NP_055601	ENST00000263674	ARHGEF17	9828	ENSG00000110237
HGNC:29182	NM_014956	NP_055771	ENST00000278935	CEP164	22897	ENSG00000110274
HGNC:21159	NM_016422	NP_057506	ENST00000265981	RNF141	50862	ENSG00000110315
HGNC:29264	NM_020802	NP_065853	ENST00000263468	CEP126	57562	ENSG00000110318
HGNC:30488	NM_198516	NP_940918	ENST00000227756	GALNT18	374378	ENSG00000110328
HGNC:2747	NM_004397	NP_004388	ENST00000534980	DDX6	1656	ENSG00000110367
HGNC:12579	NM_006760	NP_006751	ENST00000264031	UPK2	7379	ENSG00000110375
HGNC:9706	NM_002855	NP_002846	ENST00000264025	NECTIN1	5818	ENSG00000110400
HGNC:4915	NM_005734	NP_005725	ENST00000303296	HIPK3	10114	ENSG00000110422
HGNC:13582	NM_012175	NP_036307	ENST00000265651	FBXO3	26273	ENSG00000110429
HGNC:21350	NM_003477	NP_003468	ENST00000227868	PDHX	8050	ENSG00000110435
HGNC:10940	NM_004171	NP_004162	ENST00000278379	SLC1A2	6506	ENSG00000110436
HGNC:25014	NM_014186	NP_054905	ENST00000263401	COMMD9	29099	ENSG00000110442
HGNC:18068	NM_016582	NP_057666	ENST00000227880	SLC15A3	51296	ENSG00000110446
HGNC:23989	NM_032592	NP_115981	ENST00000263776	ACCS	84680	ENSG00000110455
HGNC:26965	NM_175732	NP_783859	ENST00000326674	PTPMT1	114971	ENSG00000110536
HGNC:25845	NM_024771	NP_079047	ENST00000377793	NAA40	79829	ENSG00000110583
HGNC:23615	NM_017515	NP_059985	ENST00000525815	SLC35F2	54733	ENSG00000110660
HGNC:25334	NM_018712	NP_061182	ENST00000265840	ELMOD1	55531	ENSG00000110675
HGNC:16990	NM_014267	NP_055082	ENST00000228136	C11orf58	10944	ENSG00000110696
HGNC:9003	NM_004910	NP_004901	ENST00000356404	PITPNM1	9600	ENSG00000110697
HGNC:10386	NM_001017	NP_001008	ENST00000525634	RPS13	6207	ENSG00000110700
HGNC:358	NM_003977	NP_003968	ENST00000279146	AIP	9049	ENSG00000110711
HGNC:8068	NM_016320	NP_057404	ENST00000324932	NUP98	4928	ENSG00000110713
HGNC:7715	NM_002496	NP_002487	ENST00000313468	NDUFS8	4728	ENSG00000110717
HGNC:11647	NM_006019	NP_006010	ENST00000265686	TCIRG1	10312	ENSG00000110719
HGNC:1937	NM_001277	NP_001268	ENST00000265689	CHKA	1119	ENSG00000110721
HGNC:30578	NM_015065	NP_055880	ENST00000265843	EXPH5	23086	ENSG00000110723
HGNC:4655	NM_005316	NP_005307	ENST00000265963	GTF2H1	2965	ENSG00000110768
HGNC:9657	NM_006906	NP_008837	ENST00000358540	PTPN5	84867	ENSG00000110786
HGNC:9567	NM_002813	NP_002804	ENST00000541212	PSMD9	5715	ENSG00000110801
HGNC:19318	NM_014262	NP_055077	ENST00000290510	P3H3	10536	ENSG00000110811
HGNC:9249	NM_003622	NP_003613	ENST00000228425	PPFIBP1	8496	ENSG00000110841
HGNC:1694	NM_001781	NP_001772	ENST00000228434	CD69	969	ENSG00000110848
HGNC:9348	NM_012406	NP_036538	ENST00000228437	PRDM4	11108	ENSG00000110851
HGNC:28722	NM_032314	NP_115690	ENST00000288532	COQ5	84274	ENSG00000110871
HGNC:23236	NM_031954	NP_114160	ENST00000228495	KCTD10	83892	ENSG00000110906
HGNC:28973	NM_014730	NP_055545	ENST00000228506	MLEC	9761	ENSG00000110917
HGNC:7530	NM_000431	NP_000422	ENST00000228510	MVK	4598	ENSG00000110921
HGNC:16006	NM_030809	NP_110436	ENST00000228515	CSRNP2	81566	ENSG00000110925
HGNC:1470	NM_001270485	NP_001257414	ENST00000404169	CAMKK2	10645	ENSG00000110931
HGNC:15488	NM_016584	NP_057668	ENST00000228534	IL23A	51561	ENSG00000110944
HGNC:830	NM_001686	NP_001677	ENST00000262030	ATP5F1B	506	ENSG00000110955
HGNC:16049	NM_006601	NP_006592	ENST00000262033	PTGES3	10728	ENSG00000110958
HGNC:30559	NM_023012	NP_075388	ENST00000331738	RSRC2	65117	ENSG00000111011
HGNC:2606	NM_000785	NP_000776	ENST00000228606	CYP27B1	1594	ENSG00000111012
HGNC:6430	NM_000224	NP_000215	ENST00000388835	KRT18	3875	ENSG00000111057
HGNC:24723	NM_024560	NP_078836	ENST00000548058	ACSS3	79611	ENSG00000111058
HGNC:4317	NM_005269	NP_005260	ENST00000228682	GLI1	2735	ENSG00000111087
HGNC:18583	NM_020700	NP_065751	ENST00000228705	PPM1H	57460	ENSG00000111110
HGNC:16672	NM_006838	NP_006829	ENST00000323666	METAP2	10988	ENSG00000111142
HGNC:6710	NM_000895	NP_000886	ENST00000228740	LTA4H	4048	ENSG00000111144
HGNC:3325	NM_005230	NP_005221	ENST00000228741	ELK3	2004	ENSG00000111145
HGNC:16265	NM_032642	NP_116031	ENST00000397196	WNT5B	81029	ENSG00000111186
HGNC:25504	NM_018048	NP_060518	ENST00000320756	MAGOHB	55110	ENSG00000111196
HGNC:30879	NM_018463	NP_060933	ENST00000228799	ITFG2	55846	ENSG00000111203
HGNC:18020	NM_007244	NP_009175	ENST00000228811	PRR4	11272	ENSG00000111215
HGNC:5188	NM_019854	NP_062828	ENST00000382622	PRMT8	56341	ENSG00000111218
HGNC:1186	NM_020367	NP_065100	ENST00000228820	PARP11	57097	ENSG00000111224
HGNC:706	NM_001278556	NP_001265485	ENST00000228825	ARPC3	10094	ENSG00000111229
HGNC:30186	NM_016301	NP_057385	ENST00000228827	GPN3	51184	ENSG00000111231
HGNC:14340	NM_016226	NP_057310	ENST00000549578	VPS29	51699	ENSG00000111237
HGNC:19347	NM_015267	NP_056082	ENST00000261726	CUX2	23316	ENSG00000111249
HGNC:373	NM_001278309	NP_001265238	ENST00000228850	AKAP3	10566	ENSG00000111254
HGNC:25505	NM_018050	NP_060520	ENST00000535902	MANSC1	54682	ENSG00000111261
HGNC:6218	NM_000217	NP_000208	ENST00000382545	KCNA1	3736	ENSG00000111262
HGNC:17909	NM_030640	NP_085143	ENST00000298573	DUSP16	80824	ENSG00000111266
HGNC:2350	NM_001310	NP_001301	ENST00000228865	CREBL2	1389	ENSG00000111269
HGNC:404	NM_000690	NP_000681	ENST00000261733	ALDH2	217	ENSG00000111275
HGNC:25783	NM_024953	NP_079229	ENST00000261745	NAA25	80018	ENSG00000111300
HGNC:10599	NM_001038	NP_001029	ENST00000228916	SCNN1A	6337	ENSG00000111319
HGNC:6718	NM_002342	NP_002333	ENST00000228918	LTBR	4055	ENSG00000111321
HGNC:14002	NM_004642	NP_004633	ENST00000261692	CDK2AP1	8099	ENSG00000111328
HGNC:8088	NM_006187	NP_006178	ENST00000228928	OAS3	4940	ENSG00000111331
HGNC:7060	NM_000900	NP_000891	ENST00000539261	MGP	4256	ENSG00000111341
HGNC:679	NM_001175	NP_001166	ENST00000228945	ARHGDIB	397	ENSG00000111348
HGNC:4657	NM_001516	NP_001507	ENST00000543341	GTF2H3	2967	ENSG00000111358
HGNC:3257	NM_001414	NP_001405	ENST00000424014	EIF2B1	1967	ENSG00000111361
HGNC:20085	NM_020936	NP_065987	ENST00000238146	DDX55	57696	ENSG00000111364
HGNC:13447	NM_030674	NP_109599	ENST00000398637	SLC38A1	81539	ENSG00000111371
HGNC:14369	NM_001172439	NP_001165910	ENST00000422538	ENDOU	8909	ENSG00000111405
HGNC:26128	NM_024738	NP_079014	ENST00000261318	C12orf49	79794	ENSG00000111412
HGNC:9973	NM_007370	NP_031396	ENST00000454402	RFC5	5985	ENSG00000111445
HGNC:3403	NM_194356	NP_919337	ENST00000392373	STX2	2054	ENSG00000111450
HGNC:19893	NM_198827	NP_942122	ENST00000261654	ADGRD1	283383	ENSG00000111452
HGNC:2243	NM_016057	NP_057141	ENST00000262061	COPZ1	22818	ENSG00000111481
HGNC:29164	NM_015279	NP_056094	ENST00000539867	TBC1D30	23329	ENSG00000111490
HGNC:30688	NM_018448	NP_060918	ENST00000545606	CAND1	55832	ENSG00000111530
HGNC:9784	NM_002868	NP_002859	ENST00000360299	RAB5B	5869	ENSG00000111540
HGNC:29914	NM_020401	NP_065134	ENST00000229179	NUP107	57122	ENSG00000111581
HGNC:11813	NM_003920	NP_003911	ENST00000553532	TIMELESS	8914	ENSG00000111602
HGNC:13871	NM_007007	NP_008938	ENST00000435070	CPSF6	11052	ENSG00000111605
HGNC:5176	NM_007043	NP_008974	ENST00000229214	KRR1	11103	ENSG00000111615
HGNC:14044	NM_016497	NP_057581	ENST00000229238	MRPL51	51258	ENSG00000111639
HGNC:4141	NM_002046	NP_002037	ENST00000229239	GAPDH	2597	ENSG00000111640
HGNC:17195	NM_032489	NP_115878	ENST00000229243	ACRBP	84519	ENSG00000111644
HGNC:29102	NM_015054	NP_055869	ENST00000279907	UHRF1BP1L	23074	ENSG00000111647
HGNC:16758	NM_001164094	NP_001157566	ENST00000543155	COPS7A	50813	ENSG00000111652
HGNC:19423	NM_016162	NP_057246	ENST00000341550	ING4	51147	ENSG00000111653
HGNC:17852	NM_020244	NP_064629	ENST00000229266	CHPT1	56994	ENSG00000111666
HGNC:12009	NM_000365	NP_000356	ENST00000396705	TPI1	7167	ENSG00000111669
HGNC:29670	NM_024312	NP_077288	ENST00000299314	GNPTAB	79158	ENSG00000111670
HGNC:3353	NM_001975	NP_001966	ENST00000229277	ENO2	2026	ENSG00000111674
HGNC:3033	NM_001940	NP_001931	ENST00000396684	ATN1	1822	ENSG00000111676
HGNC:29521	NM_138425	NP_612434	ENST00000229281	C12orf57	113246	ENSG00000111678
HGNC:9658	NM_002831	NP_002822	ENST00000318974	PTPN6	5777	ENSG00000111679
HGNC:30244	NM_005768	NP_005759	ENST00000261407	LPCAT3	10162	ENSG00000111684
HGNC:30826	NM_001031701	NP_001026871	ENST00000392876	NT5DC3	51559	ENSG00000111696
HGNC:29545	NM_022491	NP_071936	ENST00000543473	SUDS3	64426	ENSG00000111707
HGNC:20175	NM_016072	NP_057156	ENST00000229314	GOLT1B	51026	ENSG00000111711
HGNC:9378	NM_006253	NP_006244	ENST00000229328	PRKAB1	5564	ENSG00000111725
HGNC:18290	NM_018686	NP_061156	ENST00000229329	CMAS	55907	ENSG00000111726
HGNC:24972	NM_013320	NP_037452	ENST00000229330	HCFC2	29915	ENSG00000111727
HGNC:9774	NM_006861	NP_006852	ENST00000229340	RAB35	11021	ENSG00000111737
HGNC:3182	NM_004426	NP_004417	ENST00000544916	PHC1	1911	ENSG00000111752
HGNC:2277	NM_004373	NP_004364	ENST00000229379	COX6A1	1337	ENSG00000111775
HGNC:25555	NM_001330145	NP_001317074	ENST00000392837	RIC8B	55188	ENSG00000111785
HGNC:10791	NM_003769	NP_003760	ENST00000229390	SRSF9	8683	ENSG00000111786
HGNC:23098	NM_015633	NP_056448	ENST00000229395	FGFR1OP2	26127	ENSG00000111790
HGNC:2188	NM_004370	NP_004361	ENST00000322507	COL12A1	1303	ENSG00000111799
HGNC:1140	NM_006994	NP_008925	ENST00000244519	BTN3A3	10384	ENSG00000111801
HGNC:17768	NM_016614	NP_057698	ENST00000378198	TDP2	51567	ENSG00000111802
HGNC:3955	NM_002031	NP_002022	ENST00000606080	FRK	2444	ENSG00000111816
HGNC:20993	NM_015952	NP_057036	ENST00000466444	RWDD1	51389	ENSG00000111832
HGNC:20952	NM_016462	NP_057546	ENST00000229563	TMEM14C	51522	ENSG00000111843
HGNC:20882	NM_017906	NP_060376	ENST00000379568	PAK1IP1	55003	ENSG00000111845
HGNC:21401	NM_001042493	NP_001035958	ENST00000392863	SMIM8	57150	ENSG00000111850
HGNC:7733	NM_006403	NP_006394	ENST00000379446	NEDD9	4739	ENSG00000111859
HGNC:21638	NM_001042475	NP_001035940	ENST00000368491	CEP85L	387119	ENSG00000111860
HGNC:20995	NM_014034	NP_054753	ENST00000229595	ASF1A	25842	ENSG00000111875
HGNC:20991	NM_024581	NP_078857	ENST00000338891	FAM184A	79632	ENSG00000111879
HGNC:10073	NM_003800	NP_003791	ENST00000369485	RNGTT	8732	ENSG00000111880
HGNC:6821	NM_005907	NP_005898	ENST00000368468	MAN1A1	4121	ENSG00000111885
HGNC:13464	NM_020755	NP_065806	ENST00000339697	SERINC1	57515	ENSG00000111897
HGNC:21078	NM_016063	NP_057147	ENST00000398153	HDDC2	51020	ENSG00000111906
HGNC:12006	NM_003287	NP_003278	ENST00000534000	TPD52L1	7164	ENSG00000111907
HGNC:18468	NM_138571	NP_612638	ENST00000229633	HINT3	135114	ENSG00000111911
HGNC:21081	NM_181782	NP_861447	ENST00000392477	NCOA7	135112	ENSG00000111912
HGNC:19182	NM_015278	NP_056093	ENST00000367467	SASH1	23328	ENSG00000111961
HGNC:17223	NM_005715	NP_005706	ENST00000367463	UST	10090	ENSG00000111962
HGNC:14893	NM_025218	NP_079494	ENST00000229708	ULBP1	80329	ENSG00000111981
HGNC:13584	NM_012177	NP_036309	ENST00000229758	FBXO5	26271	ENSG00000112029
HGNC:21051	NM_019041	NP_061914	ENST00000367233	MTRF1L	54516	ENSG00000112031
HGNC:9235	NM_006238	NP_006229	ENST00000360694	PPARD	5467	ENSG00000112033
HGNC:12423	NM_003322	NP_003313	ENST00000229771	TULP1	7287	ENSG00000112041
HGNC:14468	NM_052961	NP_443193	ENST00000490799	SLC26A8	116369	ENSG00000112053
HGNC:21052	NM_173562	NP_775833	ENST00000373731	KCTD20	222658	ENSG00000112078
HGNC:17847	NM_007271	NP_009202	ENST00000229812	STK38	11329	ENSG00000112079
HGNC:10785	NM_003017	NP_003008	ENST00000373715	SRSF3	6428	ENSG00000112081
HGNC:11180	NM_000636	NP_000627	ENST00000538183	SOD2	6648	ENSG00000112096
HGNC:14477	NM_014161	NP_054880	ENST00000367034	MRPL18	29074	ENSG00000112110
HGNC:6945	NM_002388	NP_002379	ENST00000596288	MCM3	4172	ENSG00000112118
HGNC:10071	NM_003958	NP_003949	ENST00000373479	RNF8	9025	ENSG00000112130
HGNC:19267	NM_153487	NP_705691	ENST00000434837	MDGA1	266727	ENSG00000112139
HGNC:1703	NM_004233	NP_004224	ENST00000379153	CD83	9308	ENSG00000112149
HGNC:18302	NM_014611	NP_055426	ENST00000369393	MDN1	23195	ENSG00000112159
HGNC:4324	NM_002062	NP_002053	ENST00000373256	GLP1R	2740	ENSG00000112164
HGNC:21025	NM_018322	NP_060792	ENST00000229903	SAYSD1	55776	ENSG00000112167
HGNC:14078	NM_021813	NP_068585	ENST00000257749	BACH2	60468	ENSG00000112182
HGNC:21539	NM_001143942	NP_001137414	ENST00000379052	RBM24	221662	ENSG00000112183
HGNC:20039	NM_006366	NP_006357	ENST00000229922	CAP2	10486	ENSG00000112186
HGNC:21091	NM_001031623	NP_001026794	ENST00000370706	ZNF451	26036	ENSG00000112200
HGNC:938	NM_004282	NP_004273	ENST00000370693	BAG2	9532	ENSG00000112208
HGNC:14263	NM_016277	NP_057361	ENST00000468148	RAB23	51715	ENSG00000112210
HGNC:13302	NM_030784	NP_110411	ENST00000229955	GPR63	81491	ENSG00000112218
HGNC:18114	NM_152688	NP_689901	ENST00000281156	KHDRBS2	202559	ENSG00000112232
HGNC:13601	NM_001278716	NP_001265645	ENST00000369244	FBXL4	26235	ENSG00000112234
HGNC:1581	NM_005190	NP_005181	ENST00000520429	CCNC	892	ENSG00000112237
HGNC:3115	NM_001949	NP_001940	ENST00000346618	E2F3	1871	ENSG00000112242
HGNC:18697	NM_006828	NP_006819	ENST00000369162	ASCC3	10973	ENSG00000112249
HGNC:21095	NM_138574	NP_612641	ENST00000510882	HDGFL1	154150	ENSG00000112273
HGNC:1152	NM_001199563	NP_001186492	ENST00000314641	BVES	11149	ENSG00000112276
HGNC:2372	NM_004830	NP_004821	ENST00000368068	MED23	9439	ENSG00000112282
HGNC:12732	NM_003931	NP_003922	ENST00000392589	WASF1	8936	ENSG00000112290
HGNC:408	NM_001080	NP_001071	ENST00000357578	ALDH5A1	7915	ENSG00000112294
HGNC:12705	NM_004666	NP_004657	ENST00000367928	VNN1	8876	ENSG00000112299
HGNC:20999	NM_018473	NP_060943	ENST00000230048	ACOT13	55856	ENSG00000112304
HGNC:19651	NM_001044305	NP_001037770	ENST00000370455	SMAP1	60682	ENSG00000112305
HGNC:10385	NM_001016	NP_001007	ENST00000230050	RPS12	6206	ENSG00000112306
HGNC:20998	NM_030939	NP_112201	ENST00000378119	C6orf62	81688	ENSG00000112308
HGNC:17493	NM_015895	NP_056979	ENST00000230056	GMNN	51053	ENSG00000112312
HGNC:3522	NM_004100	NP_004091	ENST00000355286	EYA4	2070	ENSG00000112319
HGNC:29256	NM_018013	NP_060483	ENST00000317357	SOBP	55084	ENSG00000112320
HGNC:11174	NM_003795	NP_003786	ENST00000230085	SNX3	8724	ENSG00000112335
HGNC:4834	NM_006620	NP_006611	ENST00000367837	HBS1L	10767	ENSG00000112339
HGNC:10059	NM_006355	NP_006346	ENST00000357085	TRIM38	10475	ENSG00000112343
HGNC:8860	NM_000288	NP_000279	ENST00000318471	PEX7	5191	ENSG00000112357
HGNC:17637	NM_022121	NP_071404	ENST00000421351	PERP	64065	ENSG00000112378
HGNC:21213	NM_020340	NP_065073	ENST00000251691	ARFGEF3	57221	ENSG00000112379
HGNC:17027	NM_018593	NP_061063	ENST00000368851	SLC16A10	117247	ENSG00000112394
HGNC:21041	NM_016217	NP_057301	ENST00000367658	HECA	51696	ENSG00000112406
HGNC:13841	NM_198569	NP_940971	ENST00000367609	ADGRG6	57211	ENSG00000112414
HGNC:3413	NM_005670	NP_005661	ENST00000367519	EPM2A	7957	ENSG00000112425
HGNC:4927	NM_006979	NP_008910	ENST00000374677	SLC39A7	7922	ENSG00000112473
HGNC:21100	NM_006775	NP_006766	ENST00000361752	QKI	9444	ENSG00000112531
HGNC:11753	NM_001271944	NP_001258873	ENST00000373033	TFEB	7942	ENSG00000112561
HGNC:1157	NM_004053	NP_004044	ENST00000230340	BYSL	705	ENSG00000112578
HGNC:11588	NM_003194	NP_003185	ENST00000392092	TBP	6908	ENSG00000112592
HGNC:4679	NM_002098	NP_002089	ENST00000230361	GUCA1B	2979	ENSG00000112599
HGNC:9942	NM_000322	NP_000313	ENST00000230381	PRPH2	5961	ENSG00000112619
HGNC:9312	NM_006245	NP_006236	ENST00000485511	PPP2R5D	5528	ENSG00000112640
HGNC:14056	NM_015950	NP_057034	ENST00000388752	MRPL2	51069	ENSG00000112651
HGNC:9618	NM_002821	NP_002812	ENST00000230419	PTK7	5754	ENSG00000112655
HGNC:11291	NM_003131	NP_003122	ENST00000265354	SRF	6722	ENSG00000112658
HGNC:15982	NM_015089	NP_055904	ENST00000252050	CUL9	23113	ENSG00000112659
HGNC:24968	NM_018303	NP_060773	ENST00000230449	EXOC2	55770	ENSG00000112685
HGNC:16667	NM_018247	NP_060717	ENST00000230461	TMEM30A	55754	ENSG00000112697
HGNC:4369	NM_001500	NP_001491	ENST00000380815	GMDS	2762	ENSG00000112699
HGNC:20944	NM_015571	NP_056386	ENST00000447266	SENP6	26054	ENSG00000112701
HGNC:17346	NM_003913	NP_003904	ENST00000337659	PRPF4B	8899	ENSG00000112739
HGNC:12401	NM_003318	NP_003309	ENST00000369798	TTK	7272	ENSG00000112742
HGNC:1136	NM_007049	NP_008980	ENST00000312541	BTN2A1	11120	ENSG00000112763
HGNC:6484	NM_001105206	NP_001098676	ENST00000230538	LAMA4	3910	ENSG00000112769
HGNC:18345	NM_017633	NP_060103	ENST00000320172	TENT5A	55603	ENSG00000112773
HGNC:13717	NM_001290072	NP_001277001	ENST00000371383	ENPP5	59084	ENSG00000112796
HGNC:11595	NM_001080508	NP_001073977	ENST00000369663	TBX18	9096	ENSG00000112837
HGNC:8687	NM_018936	NP_061759	ENST00000194155	PCDHB2	56133	ENSG00000112852
HGNC:4817	NM_012208	NP_036340	ENST00000230771	HARS2	23438	ENSG00000112855
HGNC:18826	NM_031438	NP_113626	ENST00000230792	NUDT12	83594	ENSG00000112874
HGNC:25547	NM_018140	NP_060610	ENST00000264935	CEP72	55722	ENSG00000112877
HGNC:10736	NM_003966	NP_003957	ENST00000382496	SEMA5A	9037	ENSG00000112902
HGNC:1346	NM_000587	NP_000578	ENST00000313164	C7	730	ENSG00000112936
HGNC:16705	NM_006999	NP_008930	ENST00000230859	TENT4A	11044	ENSG00000112941
HGNC:4263	NM_000163	NP_000154	ENST00000230882	GHR	2690	ENSG00000112964
HGNC:5007	NM_001098272	NP_001091742	ENST00000325110	HMGCS1	3157	ENSG00000112972
HGNC:7853	NM_003551	NP_003542	ENST00000265191	NME5	8382	ENSG00000112981
HGNC:9787	NM_005733	NP_005724	ENST00000394894	KIF20A	10112	ENSG00000112984
HGNC:7863	NM_182977	NP_892022	ENST00000344920	NNT	23530	ENSG00000112992
HGNC:8769	NM_016640	NP_057724	ENST00000507110	MRPS30	10884	ENSG00000112996
HGNC:5244	NM_004134	NP_004125	ENST00000297185	HSPA9	3313	ENSG00000113013
HGNC:8866	NM_002622	NP_002613	ENST00000261813	PFDN1	5201	ENSG00000113068
HGNC:3059	NM_001945	NP_001936	ENST00000230990	HBEGF	1839	ENSG00000113070
HGNC:11035	NM_031467	NP_113655	ENST00000506757	SLC4A9	83697	ENSG00000113073
HGNC:6664	NM_002317	NP_002308	ENST00000231004	LOX	4015	ENSG00000113083
HGNC:11219	NM_003118	NP_003109	ENST00000231061	SPARC	6678	ENSG00000113140
HGNC:5958	NM_006083	NP_006074	ENST00000417647	IK	3550	ENSG00000113141
HGNC:5006	NM_000859	NP_000850	ENST00000287936	HMGCR	3156	ENSG00000113161
HGNC:24666	NM_014613	NP_055428	ENST00000261942	FAF2	23197	ENSG00000113194
HGNC:4807	NM_004821	NP_004812	ENST00000231121	HAND1	9421	ENSG00000113196
HGNC:8690	NM_015669	NP_056484	ENST00000231134	PCDHB5	26167	ENSG00000113209
HGNC:8692	NM_018940	NP_061763	ENST00000231137	PCDHB7	56129	ENSG00000113212
HGNC:13659	NM_020666	NP_065717	ENST00000316308	CLK4	57396	ENSG00000113240
HGNC:8686	NM_018935	NP_061758	ENST00000231173	PCDHB15	56121	ENSG00000113248
HGNC:17866	NM_001173393	NP_001166864	ENST00000523175	HAVCR1	26762	ENSG00000113249
HGNC:18280	NM_018434	NP_060904	ENST00000521389	RNF130	55819	ENSG00000113269
HGNC:26053	NM_017872	NP_060342	ENST00000231198	THG1L	54974	ENSG00000113272
HGNC:714	NM_000046	NP_000037	ENST00000264914	ARSB	411	ENSG00000113273
HGNC:11788	NM_003248	NP_003239	ENST00000350881	THBS4	7060	ENSG00000113296
HGNC:14099	NM_001370472	NP_001357401	ENST00000261951	CNOT6	57472	ENSG00000113300
HGNC:26131	NM_001040462	NP_001035552	ENST00000340184	BTNL8	79908	ENSG00000113303
HGNC:12391	NM_003314	NP_003305	ENST00000231238	TTC1	7265	ENSG00000113312
HGNC:7326	NM_002439	NP_002430	ENST00000265081	MSH3	4437	ENSG00000113318
HGNC:9876	NM_006909	NP_008840	ENST00000265080	RASGRF2	5924	ENSG00000113319
HGNC:1592	NM_004060	NP_004051	ENST00000340828	CCNG1	900	ENSG00000113328
HGNC:30075	NM_006467	NP_006458	ENST00000651687	POLR3G	10622	ENSG00000113356
HGNC:1765	NM_004932	NP_004923	ENST00000265071	CDH6	1004	ENSG00000113361
HGNC:6637	NM_005573	NP_005564	ENST00000261366	LMNB1	4001	ENSG00000113368
HGNC:29263	NM_020801	NP_065852	ENST00000265138	ARRDC3	57561	ENSG00000113369
HGNC:15452	NM_022130	NP_071413	ENST00000265070	GOLPH3	64083	ENSG00000113384
HGNC:19985	NM_006713	NP_006704	ENST00000265073	SUB1	10923	ENSG00000113387
HGNC:7945	NM_001204375	NP_001191304	ENST00000265074	NPR3	4883	ENSG00000113389
HGNC:25365	NM_032042	NP_114431	ENST00000395965	FAM172A	83989	ENSG00000113391
HGNC:6129	NM_016358	NP_057442	ENST00000231357	IRX4	50805	ENSG00000113430
HGNC:6656	NM_005575	NP_005566	ENST00000231368	LNPEP	4012	ENSG00000113441
HGNC:8783	NM_001104631	NP_001098101	ENST00000340635	PDE4D	5144	ENSG00000113448
HGNC:9806	NM_002853	NP_002844	ENST00000382038	RAD1	5810	ENSG00000113456
HGNC:24170	NM_018321	NP_060791	ENST00000336767	BRIX1	55299	ENSG00000113460
HGNC:9446	NM_000949	NP_000940	ENST00000618457	PRLR	5618	ENSG00000113494
HGNC:10915	NM_006598	NP_006589	ENST00000264930	SLC12A7	10723	ENSG00000113504
HGNC:9816	NM_005732	NP_005723	ENST00000378823	RAD50	10111	ENSG00000113522
HGNC:10871	NM_005668	NP_005659	ENST00000231461	ST8SIA4	7903	ENSG00000113532
HGNC:4417	NM_005471	NP_005462	ENST00000311337	GNPDA1	10007	ENSG00000113552
HGNC:8063	NM_153485	NP_705618	ENST00000231498	NUP155	9631	ENSG00000113569
HGNC:9299	NM_002715	NP_002706	ENST00000481195	PPP2CA	5515	ENSG00000113575
HGNC:3665	NM_000800	NP_000791	ENST00000337706	FGF1	2246	ENSG00000113578
HGNC:7978	NM_000176	NP_000167	ENST00000394464	NR3C1	2908	ENSG00000113580
HGNC:20656	NM_020199	NP_064584	ENST00000231512	C5orf15	56951	ENSG00000113583
HGNC:28954	NM_015342	NP_056157	ENST00000261308	PPWD1	23398	ENSG00000113593
HGNC:6597	NM_001127671	NP_001121143	ENST00000453190	LIFR	3977	ENSG00000113594
HGNC:660	NM_001656	NP_001647	ENST00000231524	TRIM23	373	ENSG00000113595
HGNC:25828	NM_024941	NP_079217	ENST00000399438	TRAPPC13	80006	ENSG00000113597
HGNC:1358	NM_001737	NP_001728	ENST00000263408	C9	735	ENSG00000113600
HGNC:10703	NM_021982	NP_068817	ENST00000398844	SEC24A	10802	ENSG00000113615
HGNC:29959	NM_012382	NP_036514	ENST00000337702	TTC33	23548	ENSG00000113638
HGNC:9870	NM_002887	NP_002878	ENST00000231572	RARS1	5917	ENSG00000113643
HGNC:3015	NM_001197294	NP_001184223	ENST00000343218	DPYSL3	1809	ENSG00000113657
HGNC:6771	NM_005903	NP_005894	ENST00000545279	SMAD5	4090	ENSG00000113658
HGNC:28982	NM_014983	NP_055798	ENST00000502717	HMGXB3	22993	ENSG00000113716
HGNC:29205	NM_001031711	NP_001026881	ENST00000393784	ERGIC1	57222	ENSG00000113719
HGNC:8804	NM_002609	NP_002600	ENST00000261799	PDGFRB	5159	ENSG00000113721
HGNC:1805	NM_001804	NP_001795	ENST00000231656	CDX1	1044	ENSG00000113722
